store_id,period,state,pre_treatment_sales,cohort,relative_period,treated,sales
2322,9,BA,6.6449172884054155,0,NA,0,15.101674722688585
2322,10,BA,6.6449172884054155,0,NA,0,14.62569555583787
2322,11,BA,6.6449172884054155,0,NA,0,9.507323508405886
2322,12,BA,6.6449172884054155,0,NA,0,4.1975184347794405
2323,1,BA,8.439512140068812,0,NA,0,14.123199734674596
2323,2,BA,8.439512140068812,0,NA,0,11.496321695887369
2323,3,BA,8.439512140068812,0,NA,0,11.517076366207585
2323,4,BA,8.439512140068812,0,NA,0,15.818184779975034
2323,5,BA,8.439512140068812,0,NA,0,14.236712716167547
2323,6,BA,8.439512140068812,0,NA,0,18.535891180635417
2323,7,BA,8.439512140068812,0,NA,0,7.532394332091276
2323,8,BA,8.439512140068812,0,NA,0,15.174906691870927
2323,9,BA,8.439512140068812,0,NA,0,23.198837434484517
2323,10,BA,8.439512140068812,0,NA,0,20.89070881000627
2323,11,BA,8.439512140068812,0,NA,0,17.786397098538764
2323,12,BA,8.439512140068812,0,NA,0,14.014224220926193
2324,1,BA,7.798234735627035,0,NA,0,7.397416369865457
2324,2,BA,7.798234735627035,0,NA,0,9.05761360761333
2324,3,BA,7.798234735627035,0,NA,0,11.624535110092403
2324,4,BA,7.798234735627035,0,NA,0,20.00388366542247
2324,5,BA,7.798234735627035,0,NA,0,19.853213505165446
2324,6,BA,7.798234735627035,0,NA,0,16.104775156650078
2324,7,BA,7.798234735627035,0,NA,0,16.085615845125986
2324,8,BA,7.798234735627035,0,NA,0,9.888603523161564
2324,9,BA,7.798234735627035,0,NA,0,14.683028027030536
2324,10,BA,7.798234735627035,0,NA,0,12.568588249419097
2324,11,BA,7.798234735627035,0,NA,0,16.41212650980166
2324,12,BA,7.798234735627035,0,NA,0,12.507105094560279
2325,1,BA,7.0569471201162015,0,NA,0,3.6068429183929585
2325,2,BA,7.0569471201162015,0,NA,0,5.700996121705088
2325,3,BA,7.0569471201162015,0,NA,0,10.1539707398407
2325,4,BA,7.0569471201162015,0,NA,0,3.0343567718212032
2325,5,BA,7.0569471201162015,0,NA,0,-2.322497039426395
2325,6,BA,7.0569471201162015,0,NA,0,2.627491330681364
2325,7,BA,7.0569471201162015,0,NA,0,12.33400227969771
2325,8,BA,7.0569471201162015,0,NA,0,7.708074207846283
2325,9,BA,7.0569471201162015,0,NA,0,9.329331272820003
2325,10,BA,7.0569471201162015,0,NA,0,1.4812482655027743
2325,11,BA,7.0569471201162015,0,NA,0,10.540730400793205
2325,12,BA,7.0569471201162015,0,NA,0,8.316029869984195
2326,1,BA,7.28616004667027,0,NA,0,15.733525784545362
2326,2,BA,7.28616004667027,0,NA,0,13.502881535455307
2326,3,BA,7.28616004667027,0,NA,0,19.344328176602964
2326,4,BA,7.28616004667027,0,NA,0,12.407516360435014
2326,5,BA,7.28616004667027,0,NA,0,13.034789733413334
2326,6,BA,7.28616004667027,0,NA,0,17.59466874116144
2326,7,BA,7.28616004667027,0,NA,0,7.061993429107479
2326,8,BA,7.28616004667027,0,NA,0,6.028299175792485
2326,9,BA,7.28616004667027,0,NA,0,11.91676544147213
2326,10,BA,7.28616004667027,0,NA,0,9.533175582966114
2326,11,BA,7.28616004667027,0,NA,0,14.908543289228277
2326,12,BA,7.28616004667027,0,NA,0,20.637040670797752
2327,1,BA,6.817047707411062,0,NA,0,17.433185310580935
2327,2,BA,6.817047707411062,0,NA,0,23.022001143646445
2327,3,BA,6.817047707411062,0,NA,0,16.471915261419774
2327,4,BA,6.817047707411062,0,NA,0,10.1895304401428
2327,5,BA,6.817047707411062,0,NA,0,14.681663508430063
2327,6,BA,6.817047707411062,0,NA,0,17.39130025010099
2327,7,BA,6.817047707411062,0,NA,0,19.822840757480982
2327,8,BA,6.817047707411062,0,NA,0,17.500441216447157
2327,9,BA,6.817047707411062,0,NA,0,10.229548988685744
2327,10,BA,6.817047707411062,0,NA,0,9.306063366747313
2327,11,BA,6.817047707411062,0,NA,0,13.750753418611847
2327,12,BA,6.817047707411062,0,NA,0,18.20065490787477
2328,1,BA,6.085224444483856,0,NA,0,16.839858397283695
2328,2,BA,6.085224444483856,0,NA,0,23.33587080830484
2328,3,BA,6.085224444483856,0,NA,0,20.187560214136106
2328,4,BA,6.085224444483856,0,NA,0,17.527629790570867
2328,5,BA,6.085224444483856,0,NA,0,9.86640228568589
2328,6,BA,6.085224444483856,0,NA,0,21.319865285925548
2328,7,BA,6.085224444483856,0,NA,0,22.148801935077806
2328,8,BA,6.085224444483856,0,NA,0,14.268664663751284
2328,9,BA,6.085224444483856,0,NA,0,19.25658488049678
2328,10,BA,6.085224444483856,0,NA,0,15.103087410048202
2328,11,BA,6.085224444483856,0,NA,0,21.377703404347866
2328,12,BA,6.085224444483856,0,NA,0,30.325997094148583
2329,1,BA,8.149389116168049,0,NA,0,10.562638441200994
2329,2,BA,8.149389116168049,0,NA,0,9.431110792379949
2329,3,BA,8.149389116168049,0,NA,0,-0.4845771559128256
2329,4,BA,8.149389116168049,0,NA,0,7.623181536512876
2329,5,BA,8.149389116168049,0,NA,0,11.415217817870582
2329,6,BA,8.149389116168049,0,NA,0,17.514965010199997
2329,7,BA,8.149389116168049,0,NA,0,10.452871024917595
2329,8,BA,8.149389116168049,0,NA,0,8.515665253800735
2329,9,BA,8.149389116168049,0,NA,0,6.553113073169779
2329,10,BA,8.149389116168049,0,NA,0,4.80789914278983
2329,11,BA,8.149389116168049,0,NA,0,12.887795749316592
2329,12,BA,8.149389116168049,0,NA,0,10.660579577140554
2330,1,BA,6.0575592247456225,0,NA,0,12.839770749002007
2330,2,BA,6.0575592247456225,0,NA,0,14.065652908725182
2330,3,BA,6.0575592247456225,0,NA,0,11.843711878472092
2330,4,BA,6.0575592247456225,0,NA,0,13.318835704150628
2330,5,BA,6.0575592247456225,0,NA,0,16.93879128574506
2330,6,BA,6.0575592247456225,0,NA,0,18.52589099400116
2330,7,BA,6.0575592247456225,0,NA,0,16.546919015467335
2330,8,BA,6.0575592247456225,0,NA,0,16.498479490457516
2330,9,BA,6.0575592247456225,0,NA,0,17.67889861110973
2330,10,BA,6.0575592247456225,0,NA,0,13.355247461581133
2330,11,BA,6.0575592247456225,0,NA,0,11.081260436928147
2330,12,BA,6.0575592247456225,0,NA,0,13.337138357504687
2331,1,BA,6.499468210376575,0,NA,0,9.83443546035339
2331,2,BA,6.499468210376575,0,NA,0,15.68053434147225
2331,3,BA,6.499468210376575,0,NA,0,9.559718775779928
2331,4,BA,6.499468210376575,0,NA,0,9.094738178488647
2331,5,BA,6.499468210376575,0,NA,0,7.969422033589321
2331,6,BA,6.499468210376575,0,NA,0,8.569703099166137
2331,7,BA,6.499468210376575,0,NA,0,8.924575546452363
2331,8,BA,6.499468210376575,0,NA,0,16.247027136897195
2331,9,BA,6.499468210376575,0,NA,0,3.770311309045945
2331,10,BA,6.499468210376575,0,NA,0,9.51491987031147
2331,11,BA,6.499468210376575,0,NA,0,13.903768203813097
2331,12,BA,6.499468210376575,0,NA,0,9.546917802957335
2332,1,BA,8.965613788787795,0,NA,0,8.43186948276901
2332,2,BA,8.965613788787795,0,NA,0,11.275774498453476
2332,3,BA,8.965613788787795,0,NA,0,8.002221358168553
2332,4,BA,8.965613788787795,0,NA,0,6.592880721949551
2332,5,BA,8.965613788787795,0,NA,0,8.105865244019977
2332,6,BA,8.965613788787795,0,NA,0,7.801585777374832
2332,7,BA,8.965613788787795,0,NA,0,17.228196421594514
2332,8,BA,8.965613788787795,0,NA,0,12.220525260266388
2332,9,BA,8.965613788787795,0,NA,0,15.329843258032659
2332,10,BA,8.965613788787795,0,NA,0,10.719039448042118
2332,11,BA,8.965613788787795,0,NA,0,10.855764599383454
2332,12,BA,8.965613788787795,0,NA,0,9.130618912880225
2333,1,BA,8.384003820007603,0,NA,0,19.330703503790524
2333,2,BA,8.384003820007603,0,NA,0,10.89697620663357
2333,3,BA,8.384003820007603,0,NA,0,9.601149966988249
2333,4,BA,8.384003820007603,0,NA,0,9.8531406853049
2333,5,BA,8.384003820007603,0,NA,0,13.691194569375822
2333,6,BA,8.384003820007603,0,NA,0,14.375496782356773
2333,7,BA,8.384003820007603,0,NA,0,11.748342802819309
2333,8,BA,8.384003820007603,0,NA,0,6.988870866068264
2333,9,BA,8.384003820007603,0,NA,0,12.026302867346235
2333,10,BA,8.384003820007603,0,NA,0,13.367482163089388
2333,11,BA,8.384003820007603,0,NA,0,16.04502663055552
2333,12,BA,8.384003820007603,0,NA,0,10.367477464506674
2334,1,BA,6.3412017545433494,0,NA,0,16.97225187418622
2334,2,BA,6.3412017545433494,0,NA,0,20.909894610994257
2334,3,BA,6.3412017545433494,0,NA,0,16.64342805959929
2334,4,BA,6.3412017545433494,0,NA,0,17.058758042530705
2334,5,BA,6.3412017545433494,0,NA,0,18.681489131997132
2334,6,BA,6.3412017545433494,0,NA,0,21.092338598410816
2334,7,BA,6.3412017545433494,0,NA,0,20.19092381383198
2334,8,BA,6.3412017545433494,0,NA,0,26.939804742374072
2334,9,BA,6.3412017545433494,0,NA,0,24.12990690511428
2334,10,BA,6.3412017545433494,0,NA,0,17.666153123722154
2334,11,BA,6.3412017545433494,0,NA,0,11.729213061240106
2334,12,BA,6.3412017545433494,0,NA,0,14.66793278529138
2335,1,BA,8.424650437426436,0,NA,0,15.386638610791039
2335,2,BA,8.424650437426436,0,NA,0,10.52099688444322
2335,3,BA,8.424650437426436,0,NA,0,8.738054347715671
2335,4,BA,8.424650437426436,0,NA,0,10.470593581184088
2335,5,BA,8.424650437426436,0,NA,0,13.43189688927096
2335,6,BA,8.424650437426436,0,NA,0,19.85208659573077
2335,7,BA,8.424650437426436,0,NA,0,23.121896781766797
2335,8,BA,8.424650437426436,0,NA,0,15.743773372324835
2335,9,BA,8.424650437426436,0,NA,0,15.99383280484206
2335,10,BA,8.424650437426436,0,NA,0,12.863893110709121
2335,11,BA,8.424650437426436,0,NA,0,14.636159168469673
2335,12,BA,8.424650437426436,0,NA,0,10.600880005622317
2336,1,BA,7.899919683664488,0,NA,0,13.88749198190021
2336,2,BA,7.899919683664488,0,NA,0,11.548076179982246
2336,3,BA,7.899919683664488,0,NA,0,14.837929938655218
2336,4,BA,7.899919683664488,0,NA,0,19.26769377059651
2336,5,BA,7.899919683664488,0,NA,0,15.77093479062092
2336,6,BA,7.899919683664488,0,NA,0,25.53815460239317
2336,7,BA,7.899919683664488,0,NA,0,17.884855471348047
2336,8,BA,7.899919683664488,0,NA,0,13.509998094578489
2336,9,BA,7.899919683664488,0,NA,0,11.954813112267441
2336,10,BA,7.899919683664488,0,NA,0,16.982643534788892
2336,11,BA,7.899919683664488,0,NA,0,11.294621004233768
2336,12,BA,7.899919683664488,0,NA,0,8.733318053980433
2337,1,BA,8.586241502198275,0,NA,0,8.918756687133861
2337,2,BA,8.586241502198275,0,NA,0,12.403446742950507
2337,3,BA,8.586241502198275,0,NA,0,16.434746690794107
2337,4,BA,8.586241502198275,0,NA,0,11.447487821038145
2337,5,BA,8.586241502198275,0,NA,0,12.431807713207442
2337,6,BA,8.586241502198275,0,NA,0,18.535489795520654
2337,7,BA,8.586241502198275,0,NA,0,15.373673007051543
2337,8,BA,8.586241502198275,0,NA,0,15.260809650293872
2337,9,BA,8.586241502198275,0,NA,0,4.4190915592588915
2337,10,BA,8.586241502198275,0,NA,0,6.426331306163254
2337,11,BA,8.586241502198275,0,NA,0,8.393559092796737
2337,12,BA,8.586241502198275,0,NA,0,14.990155671032445
2338,1,BA,9.523697275132681,0,NA,0,5.747809927361559
2338,2,BA,9.523697275132681,0,NA,0,0.872105603971832
2338,3,BA,9.523697275132681,0,NA,0,8.71890836366901
2338,4,BA,9.523697275132681,0,NA,0,18.54979708823241
2338,5,BA,9.523697275132681,0,NA,0,14.54463753627341
2338,6,BA,9.523697275132681,0,NA,0,5.018764599029147
2338,7,BA,9.523697275132681,0,NA,0,11.909608581667882
2338,8,BA,9.523697275132681,0,NA,0,7.088692608726494
2338,9,BA,9.523697275132681,0,NA,0,7.666887053521344
2338,10,BA,9.523697275132681,0,NA,0,17.150321905084063
2338,11,BA,9.523697275132681,0,NA,0,16.38879986648683
2338,12,BA,9.523697275132681,0,NA,0,18.74210278867409
2339,1,BA,8.280448778335717,0,NA,0,8.752912507039184
2339,2,BA,8.280448778335717,0,NA,0,15.940687299559446
2339,3,BA,8.280448778335717,0,NA,0,10.962689090383797
2339,4,BA,8.280448778335717,0,NA,0,12.900560610052395
2339,5,BA,8.280448778335717,0,NA,0,10.649103948914002
2339,6,BA,8.280448778335717,0,NA,0,10.32276524146187
2339,7,BA,8.280448778335717,0,NA,0,18.324975850780334
2339,8,BA,8.280448778335717,0,NA,0,12.714992930558113
2339,9,BA,8.280448778335717,0,NA,0,13.671043187661965
2339,10,BA,8.280448778335717,0,NA,0,10.356527917837624
2339,11,BA,8.280448778335717,0,NA,0,13.128192046966765
2339,12,BA,8.280448778335717,0,NA,0,13.241990602876461
2340,1,BA,9.469020433390652,0,NA,0,18.188594341890887
2340,2,BA,9.469020433390652,0,NA,0,8.432541731332163
2340,3,BA,9.469020433390652,0,NA,0,11.035246955511155
2340,4,BA,9.469020433390652,0,NA,0,24.881460662616323
2340,5,BA,9.469020433390652,0,NA,0,18.676334072936907
2340,6,BA,9.469020433390652,0,NA,0,19.08059910084184
2340,7,BA,9.469020433390652,0,NA,0,18.410466003566782
2340,8,BA,9.469020433390652,0,NA,0,13.685841991233307
2340,9,BA,9.469020433390652,0,NA,0,25.532233514446354
2340,10,BA,9.469020433390652,0,NA,0,19.04366277702636
2340,11,BA,9.469020433390652,0,NA,0,25.2365542517656
2340,12,BA,9.469020433390652,0,NA,0,19.367479559951924
2341,1,BA,6.175093220577515,0,NA,0,19.651719171621377
2341,2,BA,6.175093220577515,0,NA,0,15.789818963764915
2341,3,BA,6.175093220577515,0,NA,0,19.047709142224278
2341,4,BA,6.175093220577515,0,NA,0,14.867356467495627
2341,5,BA,6.175093220577515,0,NA,0,23.408667378196196
2341,6,BA,6.175093220577515,0,NA,0,25.601792801447765
2341,7,BA,6.175093220577515,0,NA,0,19.911124912564638
2341,8,BA,6.175093220577515,0,NA,0,17.056943140112203
2341,9,BA,6.175093220577515,0,NA,0,13.469670403012675
2341,10,BA,6.175093220577515,0,NA,0,18.665226798347273
2341,11,BA,6.175093220577515,0,NA,0,13.987213767235556
2341,12,BA,6.175093220577515,0,NA,0,13.267046354198527
2342,1,BA,9.939754659326896,0,NA,0,12.110614068147035
2342,2,BA,9.939754659326896,0,NA,0,15.823937964941212
2342,3,BA,9.939754659326896,0,NA,0,11.734315282351828
2342,4,BA,9.939754659326896,0,NA,0,12.515907613542929
2342,5,BA,9.939754659326896,0,NA,0,7.862550476065338
2342,6,BA,9.939754659326896,0,NA,0,9.424609471085796
2342,7,BA,9.939754659326896,0,NA,0,18.335720264647577
2342,8,BA,9.939754659326896,0,NA,0,19.311697743872376
2342,9,BA,9.939754659326896,0,NA,0,18.990167877111478
2342,10,BA,9.939754659326896,0,NA,0,8.954604923640613
2342,11,BA,9.939754659326896,0,NA,0,5.509592916269695
2342,12,BA,9.939754659326896,0,NA,0,10.822593512700745
2343,1,BA,7.74706682320551,0,NA,0,7.805511528308398
2343,2,BA,7.74706682320551,0,NA,0,11.428442602725639
2343,3,BA,7.74706682320551,0,NA,0,11.570442377146911
2343,4,BA,7.74706682320551,0,NA,0,13.91654257084874
2343,5,BA,7.74706682320551,0,NA,0,11.662077874402856
2343,6,BA,7.74706682320551,0,NA,0,9.047233882018853
2343,7,BA,7.74706682320551,0,NA,0,7.436727672911433
2343,8,BA,7.74706682320551,0,NA,0,15.072400556947002
2343,9,BA,7.74706682320551,0,NA,0,15.265462850878492
2343,10,BA,7.74706682320551,0,NA,0,10.639486245535515
2343,11,BA,7.74706682320551,0,NA,0,12.180098271671325
2343,12,BA,7.74706682320551,0,NA,0,4.190835332759791
2344,1,BA,9.730310821192166,0,NA,0,9.46188977665013
2344,2,BA,9.730310821192166,0,NA,0,11.881510064802947
2344,3,BA,9.730310821192166,0,NA,0,14.227640228941477
2344,4,BA,9.730310821192166,0,NA,0,10.295734217589782
2344,5,BA,9.730310821192166,0,NA,0,12.539735815855822
2344,6,BA,9.730310821192166,0,NA,0,12.580032027551068
2344,7,BA,9.730310821192166,0,NA,0,7.635881720208273
2344,8,BA,9.730310821192166,0,NA,0,12.82709084297575
2344,9,BA,9.730310821192166,0,NA,0,16.783920466101637
2344,10,BA,9.730310821192166,0,NA,0,11.836426878925394
2344,11,BA,9.730310821192166,0,NA,0,15.46414179751953
2344,12,BA,9.730310821192166,0,NA,0,11.10504664540545
2345,1,BA,7.257135399305092,0,NA,0,21.16436605123249
2345,2,BA,7.257135399305092,0,NA,0,20.960270774509965
2345,3,BA,7.257135399305092,0,NA,0,14.730198351761608
2345,4,BA,7.257135399305092,0,NA,0,1.933226730663506
2345,5,BA,7.257135399305092,0,NA,0,12.483276409734556
2345,6,BA,7.257135399305092,0,NA,0,17.050223076151642
2345,7,BA,7.257135399305092,0,NA,0,11.202080283628693
2345,8,BA,7.257135399305092,0,NA,0,14.634400716174323
2345,9,BA,7.257135399305092,0,NA,0,13.118389556475716
2345,10,BA,7.257135399305092,0,NA,0,8.542166100420765
2345,11,BA,7.257135399305092,0,NA,0,13.056521956458555
2345,12,BA,7.257135399305092,0,NA,0,13.009570916476584
2346,1,BA,7.46268272902852,0,NA,0,20.644975726533897
2346,2,BA,7.46268272902852,0,NA,0,24.71399107381749
2346,3,BA,7.46268272902852,0,NA,0,30.361895240013254
2346,4,BA,7.46268272902852,0,NA,0,19.090026839740784
2346,5,BA,7.46268272902852,0,NA,0,17.596796988950707
2346,6,BA,7.46268272902852,0,NA,0,23.79815200413409
2346,7,BA,7.46268272902852,0,NA,0,20.873092040975834
2346,8,BA,7.46268272902852,0,NA,0,25.26399383187811
2346,9,BA,7.46268272902852,0,NA,0,24.339819513383034
2346,10,BA,7.46268272902852,0,NA,0,23.51341377284315
2346,11,BA,7.46268272902852,0,NA,0,22.703105203886523
2346,12,BA,7.46268272902852,0,NA,0,19.78286260683444
2347,1,BA,8.999407531287007,0,NA,0,22.04885116735666
2347,2,BA,8.999407531287007,0,NA,0,14.77743918686858
2347,3,BA,8.999407531287007,0,NA,0,6.451858137792988
2347,4,BA,8.999407531287007,0,NA,0,5.837475318121886
2347,5,BA,8.999407531287007,0,NA,0,11.61681303746902
2347,6,BA,8.999407531287007,0,NA,0,3.3322260011479994
2347,7,BA,8.999407531287007,0,NA,0,13.930383062034378
2347,8,BA,8.999407531287007,0,NA,0,12.59879470699445
2347,9,BA,8.999407531287007,0,NA,0,13.929423271115395
2347,10,BA,8.999407531287007,0,NA,0,4.854742639567155
2347,11,BA,8.999407531287007,0,NA,0,13.831434365678884
2347,12,BA,8.999407531287007,0,NA,0,18.3672772310208
2348,1,BA,5.630574675268809,0,NA,0,16.238487651281623
2348,2,BA,5.630574675268809,0,NA,0,18.55805058142095
2348,3,BA,5.630574675268809,0,NA,0,9.55716682797167
2348,4,BA,5.630574675268809,0,NA,0,11.17006002163208
2348,5,BA,5.630574675268809,0,NA,0,4.9697869200749265
2348,6,BA,5.630574675268809,0,NA,0,16.598342927605778
2348,7,BA,5.630574675268809,0,NA,0,18.849058159878382
2348,8,BA,5.630574675268809,0,NA,0,9.411285430243716
2348,9,BA,5.630574675268809,0,NA,0,5.520140139173613
2348,10,BA,5.630574675268809,0,NA,0,9.974806760902883
2348,11,BA,5.630574675268809,0,NA,0,6.143747871803596
2348,12,BA,5.630574675268809,0,NA,0,13.412696807303405
2349,1,BA,6.3208311454350135,0,NA,0,6.201631939383981
2349,2,BA,6.3208311454350135,0,NA,0,6.965447386138251
2349,3,BA,6.3208311454350135,0,NA,0,10.285262446856123
2349,4,BA,6.3208311454350135,0,NA,0,1.3756042822129544
2349,5,BA,6.3208311454350135,0,NA,0,2.1366745933811178
2349,6,BA,6.3208311454350135,0,NA,0,11.222056918691486
2349,7,BA,6.3208311454350135,0,NA,0,16.7047661130583
2349,8,BA,6.3208311454350135,0,NA,0,17.751006532878137
2349,9,BA,6.3208311454350135,0,NA,0,9.770922965672538
2349,10,BA,6.3208311454350135,0,NA,0,11.23488303698276
2349,11,BA,6.3208311454350135,0,NA,0,16.529110550080237
2349,12,BA,6.3208311454350135,0,NA,0,7.164004182344176
2350,1,BA,11.119721180978834,0,NA,0,20.89727980575852
2350,2,BA,11.119721180978834,0,NA,0,18.9925306649876
2350,3,BA,11.119721180978834,0,NA,0,23.151405613254763
2350,4,BA,11.119721180978834,0,NA,0,18.480023440461554
2350,5,BA,11.119721180978834,0,NA,0,13.336209440798395
2350,6,BA,11.119721180978834,0,NA,0,17.1554737060428
2350,7,BA,11.119721180978834,0,NA,0,14.036656007669066
2350,8,BA,11.119721180978834,0,NA,0,19.119424618981704
2350,9,BA,11.119721180978834,0,NA,0,22.755298105793557
2350,10,BA,11.119721180978834,0,NA,0,13.315480717262329
2350,11,BA,11.119721180978834,0,NA,0,14.266649029439106
2350,12,BA,11.119721180978834,0,NA,0,19.261575308937545
2351,1,BA,9.018427212092599,0,NA,0,9.228900613955187
2351,2,BA,9.018427212092599,0,NA,0,9.744831255085348
2351,3,BA,9.018427212092599,0,NA,0,7.757926981492912
2351,4,BA,9.018427212092599,0,NA,0,9.603772973361195
2351,5,BA,9.018427212092599,0,NA,0,1.3406749258825474
2351,6,BA,9.018427212092599,0,NA,0,1.430022605338305
2351,7,BA,9.018427212092599,0,NA,0,-1.1082805357119554
2351,8,BA,9.018427212092599,0,NA,0,9.931210962485356
2351,9,BA,9.018427212092599,0,NA,0,4.474522443928198
2351,10,BA,9.018427212092599,0,NA,0,9.35062103377336
2351,11,BA,9.018427212092599,0,NA,0,16.265165014816215
2351,12,BA,9.018427212092599,0,NA,0,7.526116864277315
2352,1,BA,7.032424042971146,0,NA,0,15.883771118701755
2352,2,BA,7.032424042971146,0,NA,0,15.478993738521126
2352,3,BA,7.032424042971146,0,NA,0,20.056083823535353
2352,4,BA,7.032424042971146,0,NA,0,5.567858760250164
2352,5,BA,7.032424042971146,0,NA,0,5.911712825637368
2352,6,BA,7.032424042971146,0,NA,0,11.548517768156565
2352,7,BA,7.032424042971146,0,NA,0,10.414895886531912
2352,8,BA,7.032424042971146,0,NA,0,18.23665369593989
2352,9,BA,7.032424042971146,0,NA,0,14.748299414386977
2352,10,BA,7.032424042971146,0,NA,0,22.191744380286146
2352,11,BA,7.032424042971146,0,NA,0,20.094073411558554
2352,12,BA,7.032424042971146,0,NA,0,10.513739715229791
2353,1,BA,8.405298050727415,0,NA,0,14.716337946468995
2353,2,BA,8.405298050727415,0,NA,0,12.262630863193229
2353,3,BA,8.405298050727415,0,NA,0,14.125573012356826
2353,4,BA,8.405298050727415,0,NA,0,19.847372980692946
2353,5,BA,8.405298050727415,0,NA,0,20.510789889539623
2353,6,BA,8.405298050727415,0,NA,0,7.773399753127203
2353,7,BA,8.405298050727415,0,NA,0,12.474594337665177
2353,8,BA,8.405298050727415,0,NA,0,8.720445138929017
2353,9,BA,8.405298050727415,0,NA,0,17.83892069152209
2353,10,BA,8.405298050727415,0,NA,0,13.004863699363307
2353,11,BA,8.405298050727415,0,NA,0,8.611519554476082
2353,12,BA,8.405298050727415,0,NA,0,9.482412317017442
2354,1,BA,11.039552725742244,0,NA,0,21.68130371667747
2354,2,BA,11.039552725742244,0,NA,0,21.162520717894857
2354,3,BA,11.039552725742244,0,NA,0,22.149426159475144
2354,4,BA,11.039552725742244,0,NA,0,25.731103694704654
2354,5,BA,11.039552725742244,0,NA,0,19.44836417949494
2354,6,BA,11.039552725742244,0,NA,0,16.932768211600898
2354,7,BA,11.039552725742244,0,NA,0,19.58280736801196
2354,8,BA,11.039552725742244,0,NA,0,33.039886258153714
2354,9,BA,11.039552725742244,0,NA,0,22.202583495178423
2354,10,BA,11.039552725742244,0,NA,0,21.63608395890587
2354,11,BA,11.039552725742244,0,NA,0,13.347431809857156
